UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
111234429,57519,2021-01-04 18:19:22,2021-01-04 19:49:38,Wita Stwosza / Szewska,Dyrekcyjna / Borowska (Wroclavia),91
111234487,651163,2021-01-04 18:21:55,2021-01-04 18:37:01,Nowowiejska / Górnickiego,Wita Stwosza / Szewska,16
111234490,57247,2021-01-04 18:22:06,2021-01-04 18:25:13,Grabiszyńska / Stalowa,Grabiszyńska / Magazynierska (Corte Verona),4
111234570,650204,2021-01-04 18:26:14,2021-01-04 18:35:34,Poza stacją,Poza stacją,10
111234592,650213,2021-01-04 18:27:29,2021-01-04 18:37:55,Koszarowa / UWr,Kamieńskiego / Jutrosińska,11
111234618,651315,2021-01-04 18:28:26,2021-01-04 18:36:20,Joliot-Curie (Uwr),Poza stacją,8
111234668,650462,2021-01-04 18:30:02,2021-01-04 18:34:44,Poza stacją,Szewska / Kazimierza Wielkiego ,5
111234714,650125,2021-01-04 18:32:42,2021-01-04 18:49:27,Joliot-Curie (Uwr),Kamienna / Borowska (Aquapark),17
111234730,651328,2021-01-04 18:33:41,2021-01-04 18:37:42,Drobnera / Plac Bema,pl. Powstańców Wielkopolskich,5
111234750,650112,2021-01-04 18:34:34,2021-01-04 18:42:14,Dyrekcyjna / Borowska (Wroclavia),Kamienna / Tomaszowska,8
111234759,57277,2021-01-04 18:34:51,2021-01-04 18:48:56,al. Brücknera / Kwidzyńska,al. Kochanowskiego / Kopernika,15
111234805,650204,2021-01-04 18:36:25,2021-01-04 18:44:15,Poza stacją,Ślężna / Aleja Wiśniowa,8
111234806,57235,2021-01-04 18:36:27,2021-01-04 19:56:37,Drobnera / Plac Bema,Żeromskiego / Kluczborska,81
111234825,651315,2021-01-04 18:37:18,2021-01-04 18:50:25,Poza stacją,Grabiszyńska / Magazynierska (Corte Verona),14
111234838,650462,2021-01-04 18:37:42,2021-01-04 18:41:03,Szewska / Kazimierza Wielkiego ,Poza stacją,4
111234844,651150,2021-01-04 18:38:01,2021-01-04 18:45:13,Pereca / Grabiszyńska,Grabiszyńska / Aleja Hallera,8
111234848,57459,2021-01-04 18:38:14,2021-01-04 18:54:47,Jedności Narodowej / Wyszyńskiego,Kościuszki / Pułaskiego,17
111234856,651316,2021-01-04 18:38:48,2021-01-04 18:46:59,Leśnica - pętla tramwajowa,Prochowicka / Dolnobrzeska,9
111234857,651163,2021-01-04 18:38:53,2021-01-04 18:48:53,Wita Stwosza / Szewska,Szczęśliwa (Sky Tower),10
111234882,650482,2021-01-04 18:40:03,2021-01-04 23:26:06,Plac Jana Pawła II (Akademia Muzyczna),Poza stacją,287
111234895,650451,2021-01-04 18:40:34,2021-01-04 18:54:19,Zaporoska / Gajowicka,"Dworzec Główny, południe",14
111234951,650462,2021-01-04 18:43:32,2021-01-04 18:53:01,Poza stacją,Poza stacją,10
111234953,57628,2021-01-04 18:43:41,2021-01-04 18:57:27,al. Brücknera / Kwidzyńska,Jedności Narodowej / Wyszyńskiego,14
111235004,650204,2021-01-04 18:46:22,2021-01-04 18:50:19,Ślężna / Aleja Wiśniowa,Powstańcow Śląskich / Aleja Hallera,4
111235006,650142,2021-01-04 18:46:26,2021-01-04 18:48:24,Powstańców Śląskich/Orla,Powstańców Śląskich/Orla,2
111235009,650359,2021-01-04 18:46:32,2021-01-04 18:52:18,Plac Legionów,Poza stacją,6
111235050,57247,2021-01-04 18:48:38,2021-01-04 19:11:10,Grabiszyńska / Magazynierska (Corte Verona),Borowska (Uniw. Szpital Kliniczny),23
111235066,650142,2021-01-04 18:49:00,2021-01-04 18:54:42,Powstańców Śląskich/Orla,Ślężna / Skierniewicka,6
111235111,651314,2021-01-04 18:51:40,2021-01-04 18:52:02,Pilczycka / Koszykarska,Pilczycka / Koszykarska,1
111235117,651163,2021-01-04 18:52:05,2021-01-04 18:58:02,Szczęśliwa (Sky Tower),Zaporoska / Grabiszyńska,6
111235163,57033,2021-01-04 18:54:21,2021-01-04 19:01:02,Grabiszyńska / Magazynierska (Corte Verona),"Grochowa / Jemiołowa,",7
111235167,651315,2021-01-04 18:54:36,2021-01-04 19:20:23,Poza stacją,Rondo Reagana,26
111235170,650718,2021-01-04 18:54:40,2021-01-04 19:22:22,Borowska (Uniw. Szpital Kliniczny),Sienkiewicza / Wyszyńskiego,28
111235179,650201,2021-01-04 18:55:02,2021-01-04 19:01:49,Plac Legionów,Poza stacją,7
111235183,651150,2021-01-04 18:55:22,2021-01-04 19:04:43,Grabiszyńska / Aleja Hallera,Aleja Hallera / Mielecka,10
111235193,651270,2021-01-04 18:55:49,2021-01-04 19:08:33,Ślężna / Skierniewicka,Świeradowska / Krynicka,13
111235220,57647,2021-01-04 18:56:59,2021-01-04 19:01:30,Ślężna / Kamienna (Uniw. Ekonomiczny),Dyrekcyjna / Borowska (Wroclavia),5
111235221,57712,2021-01-04 18:57:01,2021-01-04 19:20:06,Trymanda / Mińska,Popowice,24
111235247,650462,2021-01-04 18:59:05,2021-01-04 19:17:45,Poza stacją,Plac Dominikański (Galeria Dominikańska),19
111235281,651355,2021-01-04 19:01:22,2021-01-04 19:08:30,Sienkiewicza / Piastowska,Żeromskiego / Daszyńskiego,8
111235289,650593,2021-01-04 19:01:58,2021-01-04 19:14:17,Walońska (Angel Poland Group),Drobnera / Dubois,13
111235298,650201,2021-01-04 19:02:45,2021-01-04 19:02:51,Poza stacją,Fosa Miejska ,1
111235328,650544,2021-01-04 19:04:00,2021-01-04 19:26:01,Powstańcow Śląskich / Aleja Hallera,Kutrzeby / Hubala,23
111235334,650201,2021-01-04 19:04:20,2021-01-04 19:04:55,Kołłątaja / Podwale,Kołłątaja / Podwale,1
111235338,651248,2021-01-04 19:04:30,2021-01-04 19:16:00,Przyjaźni,Skarbowców / Wietrzna,12
111235341,650764,2021-01-04 19:04:45,2021-01-04 19:14:49,Dworzec Główny ,Plac Grunwaldzki / Polaka,11
111235353,57512,2021-01-04 19:05:49,2021-01-04 19:13:34,Zaporoska / Grabiszyńska,Krucza / Mielecka / Stalowa,8
111235355,651150,2021-01-04 19:05:53,2021-01-04 19:14:56,Aleja Hallera / Mielecka,Powstańców Śląskich/Orla,10
111235387,57994,2021-01-04 19:07:19,2021-01-04 19:13:35,Kraszewskiego / Trzebnicka,Plac Świętego Macieja / Trzebnicka,7
111235391,651369,2021-01-04 19:07:35,2021-01-04 19:12:21,Ślężna / Aleja Wiśniowa,Poza stacją,5
111235400,57082,2021-01-04 19:08:02,2021-01-04 19:20:14,Plac Legionów,Ślężna / Kamienna (Uniw. Ekonomiczny),13
111235406,57911,2021-01-04 19:08:45,2021-01-04 19:52:13,Plac Kościuszki (Renoma),Świdnicka / Piłsudskiego (Hotel Scandic),44
111235422,650925,2021-01-04 19:10:07,2021-01-04 19:20:02,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Bardzka,10
111235426,651110,2021-01-04 19:10:36,2021-01-04 19:20:08,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Bardzka,10
111235444,651390,2021-01-04 19:11:54,2021-01-04 19:29:45,Średzka / Dolnobrzeska ,Średzka / Dolnobrzeska ,18
111235447,650616,2021-01-04 19:12:04,2021-01-04 19:40:42,Pilczycka (Stadion Miejski),Stabłowicka / Główna ,29
111235501,57451,2021-01-04 19:15:40,2021-01-04 19:24:51,Plac Strzegomski / Poznańska,Popowicka / Niedźwiedzia ,10
111235516,651150,2021-01-04 19:16:25,2021-01-04 19:27:05,Powstańców Śląskich/Orla,Szczęśliwa (Sky Tower),11
111235555,650462,2021-01-04 19:18:49,2021-01-04 19:23:13,Plac Dominikański (Galeria Dominikańska),Poza stacją,5
111235566,57133,2021-01-04 19:19:30,2021-01-04 19:35:19,Nowowiejska / Wyszyńskiego,Plac Powstańców Warszawy (Muzeum Narodowe),16
111235578,650719,2021-01-04 19:20:48,2021-01-04 19:34:14,Dworzec Główny ,Szewska / Kazimierza Wielkiego ,14
111235585,57458,2021-01-04 19:21:01,2021-01-04 19:38:51,Krzywoustego / Korona,Nowowiejska / Wyszyńskiego,18
111235612,651149,2021-01-04 19:22:45,2021-01-04 19:26:50,Norwida / Wyspiańskiego (PWr),Janiszewskiego (PWr),5
111235613,650593,2021-01-04 19:22:47,2021-01-04 19:35:30,Drobnera / Dubois,Dworzec Główny ,13
111235638,650359,2021-01-04 19:24:08,2021-01-04 19:31:22,Poza stacją,Plac Legionów,8
111235639,651359,2021-01-04 19:24:10,2021-01-04 19:40:22,Centrum Handlowe Auchan Bielany,Skarbowców / Wietrzna,17
111235662,650462,2021-01-04 19:25:45,2021-01-04 19:36:15,Poza stacją,Poza stacją,11
111235697,651150,2021-01-04 19:28:03,2021-01-04 19:39:05,Szczęśliwa (Sky Tower),Pereca / Grabiszyńska,12
111235711,651466,2021-01-04 19:28:53,2021-01-04 19:45:38,Wyszyńskiego / Szczytnicka,Plac Legionów,17
111235746,651328,2021-01-04 19:30:21,2021-01-04 19:39:34,pl. Powstańców Wielkopolskich,Sienkiewicza / Piastowska,10
111235761,650029,2021-01-04 19:31:26,2021-01-04 19:45:49,Bacciarellego / pętla autobusowa,Marca Polo (Olimpia Port),15
111235774,651163,2021-01-04 19:32:24,2021-01-04 19:44:12,Zaporoska / Grabiszyńska,Plac Kościuszki (Renoma),12
111235804,57033,2021-01-04 19:34:13,2021-01-04 19:46:10,"Grochowa / Jemiołowa,",Ślężna / Kamienna (Uniw. Ekonomiczny),12
111235825,57994,2021-01-04 19:35:46,2021-01-04 19:40:39,Plac Świętego Macieja / Trzebnicka,Kraszewskiego / Trzebnicka,5
111235827,57133,2021-01-04 19:35:51,2021-01-04 19:52:52,Plac Powstańców Warszawy (Muzeum Narodowe),Nowowiejska / Wyszyńskiego,18
111235850,650288,2021-01-04 19:37:03,2021-01-04 19:44:32,Piaskowa / św. Ducha,Nowowiejska / Wyszyńskiego,8
111235852,650462,2021-01-04 19:37:08,2021-01-04 20:32:11,Poza stacją,Poza stacją,56
111235861,651457,2021-01-04 19:37:35,2021-01-04 19:39:38,Krakowska / Leroy Merlin,Krakowska / Leroy Merlin,3
111235870,57777,2021-01-04 19:38:10,2021-01-04 19:38:53,Plac Powstańców Śląskich,Plac Powstańców Śląskich,1
111235884,651144,2021-01-04 19:39:01,2021-01-04 19:39:30,"Dworzec Główny, południe","Dworzec Główny, południe",1
111235891,650643,2021-01-04 19:39:22,2021-01-04 19:58:08,Plac Powstańców Śląskich,Poza stacją,19
111235894,651253,2021-01-04 19:39:38,2021-01-04 19:39:50,Rogowska/Sukielicka,Rogowska/Sukielicka,1
111235897,651464,2021-01-04 19:39:46,2021-01-04 20:00:06,"Dworzec Główny, południe",Konduktorska,21
111235906,57992,2021-01-04 19:40:19,2021-01-04 19:51:43,Krakowska / Leroy Merlin,Nyska / Piękna,12
111235912,651253,2021-01-04 19:40:36,2021-01-04 19:54:32,Rogowska/Sukielicka,Mińska / Stanisławowska,14
111235937,57730,2021-01-04 19:42:05,2021-01-04 19:58:42,Plac Kościuszki (Renoma),Nyska / Piękna,17
111235944,651355,2021-01-04 19:42:19,2021-01-04 19:48:22,Żeromskiego / Daszyńskiego,Sienkiewicza / Piastowska,7
111235951,650089,2021-01-04 19:42:38,2021-01-04 19:42:45,Kamienna / Tomaszowska,Kamienna / Tomaszowska,1
111235958,57973,2021-01-04 19:43:04,2021-01-04 19:58:13,Kazimierza Wielkiego (Helios),Wyszyńskiego / Szczytnicka,16
111235959,650089,2021-01-04 19:43:18,2021-01-04 19:53:31,Kamienna / Tomaszowska,Szczęśliwa (Sky Tower),11
111235965,651193,2021-01-04 19:43:54,2021-01-04 20:02:40,Legnicka (Park Magnolia),pl. Orląt Lwowskich,19
111235970,651226,2021-01-04 19:44:05,2021-01-04 20:02:35,Legnicka (Park Magnolia),pl. Orląt Lwowskich,19
111235976,57604,2021-01-04 19:44:41,2021-01-04 19:52:21,Kazimierza Wielkiego (Helios),Drobnera / Plac Bema,8
111235977,57232,2021-01-04 19:44:46,2021-01-04 19:47:40,Jagodzińska / Buforowa,Jagodzińska / Buforowa,3
111235984,57777,2021-01-04 19:45:13,2021-01-04 19:49:01,Plac Powstańców Śląskich,Powstańcow Śląskich / Aleja Hallera,4
111235985,650732,2021-01-04 19:45:27,2021-01-04 19:58:55,Wyszyńskiego / Szczytnicka,Aleja Kromera,14
111235998,650121,2021-01-04 19:46:09,2021-01-04 19:51:51,Zachodnia / Poznańska,Jagiełły / Dmowskiego ,6
111236009,651466,2021-01-04 19:47:02,2021-01-04 19:55:53,Plac Legionów,Żelazna / Pereca,9
111236024,650201,2021-01-04 19:47:44,2021-01-04 19:56:27,Poza stacją,Wyszyńskiego / Szczytnicka,9
111236034,651141,2021-01-04 19:48:34,2021-01-04 20:14:52,Jagodzińska / Buforowa,Sienkiewicza / Wyszyńskiego,27
111236047,650767,2021-01-04 19:49:14,2021-01-04 19:54:04,Sienkiewicza / Piastowska,Nowowiejska / Górnickiego,5
111236054,57263,2021-01-04 19:49:29,2021-01-04 20:03:01,Dyrekcyjna / Borowska (Wroclavia),Zaporoska / Grabiszyńska,14
111236055,57574,2021-01-04 19:49:39,2021-01-04 20:06:14,Plac Kościuszki (Renoma),Legnicka / Zachodnia ,17
111236069,57729,2021-01-04 19:51:22,2021-01-04 19:54:19,Poza stacją,Legnicka / Zachodnia ,3
111236080,57726,2021-01-04 19:52:01,2021-01-04 20:03:45,Wałbrzyska - pętla tramwajowa,Zwycięska / Agrestowa,12
111236101,651369,2021-01-04 19:53:48,2021-01-04 19:55:57,Poza stacją,Powstańcow Śląskich / Aleja Hallera,3
111236109,650657,2021-01-04 19:54:17,2021-01-04 19:59:50,"Paprotna / Obornicka, zajezdnia MPK",Bezpieczna / Obornicka,6
111236115,650178,2021-01-04 19:54:37,2021-01-04 20:15:06,Nowowiejska / Górnickiego,Krzywoustego / Korona,21
111236140,650719,2021-01-04 19:56:30,2021-01-04 19:59:57,Szewska / Kazimierza Wielkiego ,Plac Dominikański (Galeria Dominikańska),4
111236152,650774,2021-01-04 19:57:20,2021-01-04 20:34:45,Nyska / Jesionowa,Nyska / Jesionowa,38
111236173,57973,2021-01-04 19:58:46,2021-01-04 20:15:17,Wyszyńskiego / Szczytnicka,Promenady Wrocławskie,17
111236182,650201,2021-01-04 19:59:31,2021-01-04 20:22:02,Wyszyńskiego / Szczytnicka,Żeromskiego / Daszyńskiego,23
111236187,650732,2021-01-04 19:59:38,2021-01-04 20:16:27,Aleja Kromera,Krzywoustego - Rynek Psie Pole,17
111236188,650527,2021-01-04 19:59:44,2021-01-04 20:48:14,Gliniana / Gajowa,Gliniana / Gajowa,49
111236197,57647,2021-01-04 20:00:58,2021-01-04 20:04:19,Dyrekcyjna / Borowska (Wroclavia),Dyrekcyjna / Borowska (Wroclavia),4
111236199,650923,2021-01-04 20:01:02,2021-01-04 20:12:38,Konduktorska,Buforowa - Vivaldiego,12
111236225,57458,2021-01-04 20:03:09,2021-01-04 20:21:21,Nowowiejska / Wyszyńskiego,Krzywoustego / Korona,19
111236227,57871,2021-01-04 20:03:15,2021-01-04 20:09:06,Zaporoska / Grabiszyńska,Grabiszyńska / Stalowa,6
111236229,57133,2021-01-04 20:03:21,2021-01-04 20:21:32,Nowowiejska / Wyszyńskiego,Krzywoustego / Korona,19
111236247,651193,2021-01-04 20:04:03,2021-01-04 20:12:33,pl. Orląt Lwowskich,Plac Kościuszki (Renoma),9
111236253,651226,2021-01-04 20:04:10,2021-01-04 20:12:18,pl. Orląt Lwowskich,Plac Kościuszki (Renoma),9
111236255,57519,2021-01-04 20:04:24,2021-01-04 22:02:51,Dyrekcyjna / Borowska (Wroclavia),Wita Stwosza / Szewska,119
111236294,57459,2021-01-04 20:07:42,2021-01-04 20:27:06,Kościuszki / Pułaskiego,Poza stacją,20
111236297,651327,2021-01-04 20:07:46,2021-01-04 20:22:02,Plac Grunwaldzki / Polaka,Bardzka / Piękna,15
111236327,650719,2021-01-04 20:09:11,2021-01-04 20:19:30,Plac Dominikański (Galeria Dominikańska),Nowowiejska / Wyszyńskiego,11
111236328,651381,2021-01-04 20:09:17,2021-01-04 20:25:27,Kościuszki / Komuny Paryskiej / Zgodna,Piławska,17
111236356,651103,2021-01-04 20:11:37,2021-01-04 20:23:56,Grabiszyńska / Aleja Hallera,Zaporoska / Gajowicka,13
111236364,57263,2021-01-04 20:12:09,2021-01-04 20:21:53,Zaporoska / Grabiszyńska,Plac Jana Pawła II (Akademia Muzyczna),10
111236365,651395,2021-01-04 20:12:18,2021-01-04 20:27:16,Wałbrzyska - pętla tramwajowa,Aleja Hallera / Mielecka,15
111236375,651163,2021-01-04 20:13:05,2021-01-04 20:29:03,Plac Kościuszki (Renoma),Traugutta / Kościuszki,16
111236408,650063,2021-01-04 20:14:41,2021-01-04 20:41:03,Opolska / Siemianowicka,Rynek,27
111236426,651472,2021-01-04 20:16:13,2021-01-04 20:30:21,Wałbrzyska - pętla tramwajowa,Solskiego / al. Piastów,15
111236446,650524,2021-01-04 20:17:28,2021-01-04 20:27:36,Solskiego / al. Piastów,Grabiszyńska / Aleja Hallera,11
111236447,651141,2021-01-04 20:17:34,2021-01-04 20:24:27,Sienkiewicza / Wyszyńskiego,Nowowiejska / Wyszyńskiego,7
111236450,651317,2021-01-04 20:17:49,2021-01-04 20:27:28,Solskiego / al. Piastów,Grabiszyńska / Aleja Hallera,10
111236454,650112,2021-01-04 20:18:14,2021-01-04 20:25:29,Kamienna / Tomaszowska,Świeradowska (Ferio Gaj ),8
111236456,651261,2021-01-04 20:18:19,2021-01-04 20:56:11,"Paprotna / Obornicka, zajezdnia MPK",Stabłowicka / Główna ,38
111236498,57231,2021-01-04 20:22:37,2021-01-04 20:25:44,Centrum Handlowe Auchan Bielany,Poza stacją,4
111236511,651327,2021-01-04 20:24:05,2021-01-04 20:26:19,Bardzka / Piękna,al. Armii Krajowej / Bardzka,3
111236521,650288,2021-01-04 20:24:53,2021-01-04 21:05:40,Nowowiejska / Wyszyńskiego,Jagodzińska / Buforowa,41
111236582,650719,2021-01-04 20:29:39,2021-01-04 20:39:40,Nowowiejska / Wyszyńskiego,Kraszewskiego / Trzebnicka,11
111236603,57564,2021-01-04 20:31:19,2021-01-04 20:41:59,Sienkiewicza / Wyszyńskiego,Poza stacją,11
111236607,651193,2021-01-04 20:31:33,2021-01-04 20:41:51,Plac Kościuszki (Renoma),Zaporoska / Grabiszyńska,11
111236617,57033,2021-01-04 20:32:21,2021-01-04 20:36:14,Ślężna / Kamienna (Uniw. Ekonomiczny),Kamienna / Borowska (Aquapark),4
111236649,650462,2021-01-04 20:34:35,2021-01-04 20:40:07,Poza stacją,Szczęśliwa (Sky Tower),6
111236657,650359,2021-01-04 20:35:09,2021-01-04 20:39:49,Plac Legionów,Zaporoska / Grabiszyńska,5
111236658,651317,2021-01-04 20:35:09,2021-01-04 20:50:34,Grabiszyńska / Aleja Hallera,Krucza / Mielecka / Stalowa,16
111236662,650524,2021-01-04 20:35:19,2021-01-04 20:50:33,Grabiszyńska / Aleja Hallera,Krucza / Mielecka / Stalowa,16
111236684,650428,2021-01-04 20:37:44,2021-01-04 20:47:01,Zwycięska / Ołtaszyńska,Przyjaźni / Karkonoska,10
111236730,650655,2021-01-04 20:40:40,2021-01-04 21:01:06,Nyska / Jesionowa,Poza stacją,21
111236733,650604,2021-01-04 20:40:51,2021-01-04 20:48:33,Legnicka / Zachodnia ,Młodych Techników,8
111236735,651228,2021-01-04 20:41:05,2021-01-04 20:48:33,Legnicka / Zachodnia ,Młodych Techników,8
111236746,651318,2021-01-04 20:41:59,2021-01-04 20:44:55,Poza stacją,Skarbowców / Wietrzna,3
111236747,651470,2021-01-04 20:41:59,2021-01-04 20:46:39,Poza stacją,al. Kochanowskiego / Kopernika,5
111236752,57459,2021-01-04 20:42:20,2021-01-04 20:53:23,Poza stacją,Poza stacją,12
111236756,57476,2021-01-04 20:42:38,2021-01-04 20:49:37,Rogowska / Zemska,Drzewieckiego / Dedala,7
111236762,651150,2021-01-04 20:43:19,2021-01-04 21:50:56,Pereca / Grabiszyńska,Zaporoska / Grabiszyńska,68
111236764,650462,2021-01-04 20:43:37,2021-01-04 20:53:55,Szczęśliwa (Sky Tower),Poza stacją,11
111236826,651165,2021-01-04 20:48:34,2021-01-04 20:53:40,"Paprotna / Obornicka, zajezdnia MPK",Bezpieczna / Obornicka,6
111236835,650582,2021-01-04 20:48:56,2021-01-04 20:51:52,Ślężna / Aleja Wiśniowa,Ślężna / Kamienna (Uniw. Ekonomiczny),3
111236863,650842,2021-01-04 20:51:20,2021-01-04 21:09:17,Śrubowa / Strzegomska,Traugutta / Pułaskiego,18
111236871,651341,2021-01-04 20:51:58,2021-01-04 21:08:30,Marca Polo (Olimpia Port),Wróblewskiego (ZOO),17
111236884,650643,2021-01-04 20:52:44,2021-01-04 21:11:05,Poza stacją,Świdnicka / Piłsudskiego (Hotel Scandic),19
111236925,650462,2021-01-04 20:56:18,2021-01-04 21:09:25,Poza stacją,"Grochowa / Jemiołowa,",14
111236939,650943,2021-01-04 20:57:55,2021-01-04 21:02:56,Plac Grunwaldzki (DS Ołówek),al. Kochanowskiego / Śniadeckich ,6
111236943,651247,2021-01-04 20:58:21,2021-01-04 21:15:55,Rynek,Norwida / Wyspiańskiego (PWr),18
111236946,651261,2021-01-04 20:58:38,2021-01-04 21:07:55,Stabłowicka / Główna ,Poza stacją,10
111236956,651394,2021-01-04 20:59:24,2021-01-04 21:08:55,Kamieńskiego / Jutrosińska,Żmigrodzka / Marino,10
111236958,650213,2021-01-04 20:59:35,2021-01-04 21:08:45,Kamieńskiego / Jutrosińska,Żmigrodzka / Marino,10
111236970,57219,2021-01-04 21:00:30,2021-01-04 21:12:31,Hermanowska / Kołobrzeska,Hermanowska / Kołobrzeska,13
111236971,57950,2021-01-04 21:00:33,2021-01-04 21:22:15,Powstańców Śląskich/Orla,Powstańcow Śląskich / Aleja Hallera,22
111237020,651251,2021-01-04 21:04:27,2021-01-04 21:29:21,Legnicka (Park Magnolia),Plac Legionów,25
111237041,650456,2021-01-04 21:06:35,2021-01-04 21:24:20,Grota-Roweckiego / Parafialna,al. Karkonoska / Jeździecka,18
111237070,651341,2021-01-04 21:09:06,2021-01-04 21:19:28,Wróblewskiego (ZOO),Walońska (Angel Poland Group),11
111237085,650842,2021-01-04 21:10:38,2021-01-04 21:15:02,Traugutta / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,5
111237103,650462,2021-01-04 21:12:02,2021-01-04 21:12:49,"Grochowa / Jemiołowa,","Grochowa / Jemiołowa,",1
111237114,651355,2021-01-04 21:13:00,2021-01-04 21:18:44,Sienkiewicza / Piastowska,Żeromskiego / Daszyńskiego,6
111237120,650462,2021-01-04 21:13:20,2021-01-04 21:16:24,"Grochowa / Jemiołowa,",Poza stacją,4
111237138,651465,2021-01-04 21:14:12,2021-01-04 21:25:14,Pereca / Grabiszyńska,Grabiszyńska / Aleja Hallera,12
111237140,651315,2021-01-04 21:14:14,2021-01-04 21:24:30,Rondo Reagana,Plac Uniwersytecki (UWr),11
111237190,650063,2021-01-04 21:19:26,2021-01-04 21:37:47,Rynek,Bezpieczna / Obornicka,19
111237194,650462,2021-01-04 21:19:57,2021-01-04 21:28:34,Poza stacją,Poza stacją,9
111237206,651229,2021-01-04 21:21:24,2021-01-04 21:34:13,Pereca / Grabiszyńska,Grabiszyńska / Aleja Hallera,13
111237248,57263,2021-01-04 21:26:29,2021-01-04 21:30:56,Plac Jana Pawła II (Akademia Muzyczna),Plac Strzegomski / Poznańska,5
111237254,650451,2021-01-04 21:26:47,2021-01-04 21:37:37,"Dworzec Główny, południe",Zaporoska / Gajowicka,11
111237283,57133,2021-01-04 21:29:59,2021-01-04 21:48:41,Krzywoustego / Korona,Poleska / Litewska,19
111237290,651299,2021-01-04 21:30:40,2021-01-04 21:46:18,Drobnera / Dubois,Komandorska / Sanocka,16
111237306,651123,2021-01-04 21:31:42,2021-01-04 21:39:31,Ślężna / Aleja Wiśniowa,Aleja Hallera / Mielecka,8
111237319,57458,2021-01-04 21:32:56,2021-01-04 21:54:50,Krzywoustego / Korona,Nowowiejska / Górnickiego,22
111237321,57495,2021-01-04 21:33:12,2021-01-04 21:55:05,Krzywoustego / Korona,Nowowiejska / Górnickiego,22
111237328,650462,2021-01-04 21:33:54,2021-01-04 21:42:14,Poza stacją,Poza stacją,9
111237330,651394,2021-01-04 21:33:59,2021-01-04 21:45:58,Żmigrodzka / Marino,Kamieńskiego,12
111237333,57043,2021-01-04 21:34:08,2021-01-04 21:45:54,Żmigrodzka / Marino,Kamieńskiego,12
111237341,651465,2021-01-04 21:35:18,2021-01-04 22:32:19,Grabiszyńska / Aleja Hallera,Powstańców Śląskich/Orla,58
111237342,650822,2021-01-04 21:35:34,2021-01-04 21:46:37,Poza stacją,Powstańców Śląskich (Arkady Wrocławskie),12
111237348,650389,2021-01-04 21:36:31,2021-01-04 21:41:42,Legnicka (Park Magnolia),Popowicka ,6
